Site	ObservationDate	TMin	TMax	TAverage	HRMin	HRMax	HRAverage	WindSpeed	Rainfall	Rg
TOWE	2014-12-19	22.7	34.7	27.1562	56.0	98.0	85.0208	0.0925926	0.0	12.3206
TOWE	2014-12-20	22.4	33.8	26.9875	61.0	98.0	85.9792	0.0925926	0.0	12.7712
TOWE	2014-12-21	23.3	35.1	27.4979	54.0	98.0	84.3125	0.111111	0.0	14.2139
TOWE	2014-12-22	22.6	34.6	27.0729	51.0	98.0	84.0625	0.101852	0.0	13.3612
TOWE	2014-12-23	21.6	34.8	26.6958	47.0	98.0	81.6875	0.0740741	0.0	14.557
TOWE	2014-12-24	18.2	33.9	25.1938	34.0	97.0	72.5625	0.148148	0.0	15.5733
TOWE	2014-12-25	19.0	35.3	25.0187	28.0	97.0	71.1042	0.037037	0.0	14.7724
TOWE	2014-12-26	15.0	34.5	23.2958	25.0	95.0	68.0417	0.037037	0.0	15.708
TOWE	2014-12-27	14.5	34.6	23.125	27.0	95.0	69.5625	0.12963	0.0	15.4833
TOWE	2014-12-28	16.2	34.6	24.1542	35.0	96.0	73.625	0.037037	0.0	14.2674
TOWE	2014-12-29	17.7	35.3	25.1375	28.0	96.0	70.75	0.0925926	0.0	15.0519
TOWE	2014-12-30	19.3	34.1	25.4583	47.0	97.0	79.75	0.0740741	0.0	13.0984
TOWE	2014-12-31	17.6	35.9	24.8542	22.0	97.0	66.5833	0.101852	0.0	15.3691
TOWE	2015-01-01	13.3	35.8	23.3542	21.0	93.0	62.8958	0.0740741	0.0	16.5774
TOWE	2015-01-02	14.0	34.7	23.525	28.0	96.0	66.1875	0.148148	0.0	15.1645
TOWE	2015-01-03	15.9	34.7	24.2021	30.0	96.0	68.4583	0.185185	0.0	14.6616
TOWE	2015-01-04	16.0	34.2	23.4875	23.0	92.0	61.7917	0.175926	0.0	14.9047
TOWE	2015-01-05	12.8	32.9	21.4833	23.0	90.0	62.6458	0.101852	0.0	14.8708
TOWE	2015-01-06	13.1	32.7	21.8271	26.0	94.0	64.9583	0.0925926	0.0	13.8043
TOWE	2015-01-07	15.8	32.8	22.9833	27.0	92.0	62.6458	0.0925926	0.0	12.5825
TOWE	2015-01-08	15.4	33.3	23.2479	27.0	92.0	64.6667	0.0833333	0.0	12.27
TOWE	2015-01-09	15.1	33.1	23.1729	27.0	94.0	62.875	0.259259	0.0	12.9369
TOWE	2015-01-10	14.7	34.4	22.7146	18.0	91.0	58.9167	0.212963	0.0	15.1699
TOWE	2015-01-11	14.9	32.5	22.2458	21.0	88.0	58.6042	0.185185	0.0	13.0005
TOWE	2015-01-12	13.7	35.7	23.475	19.0	81.0	49.2917	0.12037	0.0	15.298
TOWE	2015-01-13	11.8	33.6	21.3354	19.0	91.0	59.4375	0.148148	0.0	15.0611
TOWE	2015-01-14	12.4	34.1	22.2271	21.0	91.0	58.125	0.222222	0.0	14.339
TOWE	2015-01-15	14.3	33.6	22.6625	27.0	92.0	66.0833	0.0925926	0.0	12.7629
TOWE	2015-01-16	14.9	35.1	23.8125	28.0	94.0	68.8542	0.0833333	0.0	13.4901
TOWE	2015-01-17	15.7	35.1	24.5438	36.0	97.0	74.4167	0.101852	0.0	14.1214
TOWE	2015-01-18	19.4	35.3	26.4854	44.0	97.0	78.8542	0.138889	0.0	13.5189
TOWE	2015-01-19	21.7	35.3	27.4188	50.0	98.0	82.0	0.185185	0.0	12.8896
TOWE	2015-01-20	22.8	35.9	27.925	49.0	98.0	80.4375	0.305556	0.0	13.6436
TOWE	2015-01-21	22.7	35.3	27.7396	54.0	97.0	81.4375	0.203704	0.0	11.6901
TOWE	2015-01-22	22.8	37.0	28.3479	45.0	98.0	78.625	0.185185	0.0	14.8256
TOWE	2015-01-23	23.5	35.0	27.8104	51.0	98.0	82.0833	0.175926	0.0	11.1412
TOWE	2015-01-24	24.1	37.2	28.9208	42.0	97.0	79.5208	0.296296	0.0	13.447
TOWE	2015-01-25	24.2	36.1	27.8021	51.0	97.0	83.3125	0.268519	0.0	11.0525
TOWE	2015-01-26	22.7	36.7	28.2771	49.0	98.0	81.25	0.231481	0.0	13.7231
TOWE	2015-01-27	23.7	36.8	28.5458	49.0	98.0	81.0208	0.222222	0.0	12.2185
TOWE	2015-01-28	24.6	36.6	29.0479	42.0	97.0	78.125	0.222222	0.0	12.9859
TOWE	2015-01-29	24.2	36.3	28.4562	51.0	97.0	81.3333	0.324074	0.0	12.7323
TOWE	2015-01-30	23.9	35.7	27.7979	56.0	97.0	84.6458	0.296296	0.4	12.2261
TOWE	2015-01-31	23.1	35.9	27.1104	56.0	98.0	84.375	0.231481	0.0	11.2893
TOWE	2015-02-01	23.0	37.2	28.5521	50.0	96.0	80.0833	0.212963	0.0	14.8486
TOWE	2015-02-02	24.9	37.1	29.0604	46.0	97.0	80.9375	0.361111	0.0	14.4478
TOWE	2015-02-03	22.4	36.7	28.1333	54.0	97.0	83.0208	0.462963	2.0	14.2674
TOWE	2015-02-04	23.1	36.1	28.3563	53.0	98.0	82.2292	0.287037	3.2	15.6314
TOWE	2015-02-05	24.2	36.9	29.1125	53.0	96.0	81.2083	0.398148	0.0	14.7473
TOWE	2015-02-06	25.4	37.1	29.2333	51.0	97.0	81.9792	0.425926	0.0	15.6808
TOWE	2015-02-07	24.6	37.8	29.2188	49.0	97.0	81.3958	0.398148	0.0	15.349
TOWE	2015-02-08	24.7	37.6	29.3937	45.0	98.0	80.1458	0.388889	0.0	15.1068
TOWE	2015-02-09	24.1	37.2	28.975	50.0	97.0	81.0208	0.407407	0.0	15.5398
TOWE	2015-02-10	23.4	37.2	29.1792	49.0	98.0	79.8333	0.259259	0.0	15.1423
TOWE	2015-02-11	23.4	37.9	27.2375	45.0	98.0	81.9792	0.305556	15.2	13.5457
TOWE	2015-02-12	21.3	37.2	28.1562	47.0	95.0	77.8542	0.37037	0.0	17.6807
TOWE	2015-02-13	23.6	36.9	29.0667	48.0	97.0	80.1875	0.416667	0.0	14.1319
TOWE	2015-02-14	24.4	35.6	28.4583	56.0	96.0	83.0833	0.342593	0.0	10.2152
TOWE	2015-02-15	24.3	36.9	28.9583	51.0	97.0	79.8125	0.481481	0.0	15.9373
TOWE	2015-02-16	22.6	35.7	28.3625	54.0	97.0	78.8125	0.453704	0.0	14.5151
TOWE	2015-02-17	23.1	36.9	28.3542	51.0	98.0	82.0625	0.445023	0.0	13.5545
TOWE	2015-02-18	22.8	33.8	25.3813	64.0	97.0	89.0	0.37963	0.8	8.34331
TOWE	2015-02-19	21.7	34.3	26.4854	55.0	98.0	84.3958	0.361111	0.0	13.544
TOWE	2015-02-20	22.3	35.3	27.3813	55.0	98.0	82.2708	0.37963	7.4	13.1457
TOWE	2015-02-21	21.8	37.1	28.3	47.0	98.0	78.0625	0.416667	1.4	16.4804
TOWE	2015-02-22	24.0	37.9	29.8271	44.0	97.0	74.4167	0.148148	2.7	15.4247
TOWE	2015-02-23	24.8	32.9	28.0583	64.0	96.0	83.8333	0.222222	0.0	8.32616
TOWE	2015-02-24	23.2	37.6	29.1542	33.0	98.0	71.8958	0.277778	0.0	17.5766
TOWE	2015-02-25	24.1	37.3	29.2146	38.0	96.0	76.875	0.351852	0.0	14.9975
TOWE	2015-02-26	23.4	36.6	27.7687	44.0	97.0	82.4583	0.25	6.1	13.2813
TOWE	2015-02-27	23.3	34.8	27.3292	48.0	98.0	82.7292	0.287037	0.0	11.7257
TOWE	2015-02-28	22.8	38.2	29.1604	38.0	98.0	73.7083	0.324074	0.0	18.474
TOWE	2015-03-01	23.5	38.8	29.6	31.0	96.0	73.625	0.389468	0.0	17.6443
TOWE	2015-03-02	23.9	38.2	29.7396	34.0	97.0	74.8333	0.37963	0.0	16.1812
TOWE	2015-03-03	23.4	37.2	28.9292	43.0	97.0	78.9375	0.398148	0.0	13.452
TOWE	2015-03-04	23.4	36.9	27.3021	49.0	97.0	80.875	0.333912	0.0	12.2692
TOWE	2015-03-05	21.1	36.6	28.3271	46.0	96.0	75.875	0.314815	0.0	14.2474
TOWE	2015-03-06	23.2	37.4	29.1833	42.0	97.0	77.3333	0.314815	0.0	14.7804
TOWE	2015-03-07	24.2	38.3	29.6313	41.0	97.0	77.8125	0.37037	0.0	14.5444
TOWE	2015-03-08	24.8	38.6	29.8771	41.0	97.0	77.8958	0.481481	0.0	14.4457
TOWE	2015-03-09	24.4	38.4	29.0125	46.0	97.0	77.6458	0.398148	0.0	12.0788
TOWE	2015-03-10	22.3	38.1	28.9646	45.0	93.0	76.9792	0.462963	0.0	14.8561
TOWE	2015-03-11	24.3	38.2	29.8604	48.0	97.0	78.1875	0.555556	0.0	13.5227
TOWE	2015-03-12	24.9	38.7	29.8188	45.0	96.0	78.9792	0.500579	0.0	13.9218
TOWE	2015-03-13	22.5	35.9	27.4771	54.0	95.0	82.0	0.203704	0.4	9.44371
TOWE	2015-03-14	21.2	37.6	28.6333	48.0	95.0	75.7917	0.259259	0.0	15.9017
TOWE	2015-03-15	21.6	38.1	27.8625	51.0	98.0	85.0208	0.25	44.0	14.7653
TOWE	2015-03-16	22.8	31.9	26.5729	77.0	99.0	91.3958	0.0462963	0.0	8.85167
TOWE	2015-03-17	21.7	35.1	27.5	63.0	98.0	86.6458	0.435185	37.6	13.1311
TOWE	2015-03-18	21.3	34.9	26.2833	51.0	99.0	86.0	0.00925926	1.8	14.5423
TOWE	2015-03-19	23.7	35.8	28.5167	57.0	98.0	83.2083	0.305556	0.0	17.0293
TOWE	2015-03-20	24.2	36.2	29.0229	57.0	98.0	83.7708	0.37963	3.0	15.0302
TOWE	2015-03-21	22.2	35.1	27.0417	65.0	98.0	89.375	0.166667	39.8	11.3717
TOWE	2015-03-22	22.0	33.6	26.4771	59.0	99.0	86.75	0.490741	5.4	18.2786
TOWE	2015-03-23	23.2	34.9	28.2417	61.0	98.0	83.875	0.333333	0.0	19.3468
TOWE	2015-03-24	24.5	35.0	28.2729	63.0	98.0	85.9375	0.212963	0.0	12.8922
TOWE	2015-03-25	23.1	30.0	26.3792	76.0	95.0	87.5208	0.0555556	0.0	11.4675
TOWE	2015-03-26	23.4	34.4	27.9937	57.0	98.0	82.9167	0.0185185	0.0	14.8896
TOWE	2015-03-27	24.4	34.2	28.5208	66.0	98.0	85.4167	0.175926	0.0	14.2369
TOWE	2015-03-28	23.1	34.4	28.8479	65.0	96.0	83.0833	0.138889	0.0	14.4904
TOWE	2015-03-29	23.7	35.4	27.7854	58.0	96.0	82.5208	0.647473	0.0	14.3779
TOWE	2015-03-30	23.7	34.6	26.75	65.0	98.0	88.625	0.259259	0.4	13.6101
TOWE	2015-03-31	23.0	27.7	25.0833	85.0	98.0	93.0	0.0555556	2.6	6.66888
TOWE	2015-04-01	23.5	33.0	26.9875	66.0	98.0	88.0833	0.0	0.0	10.4152
TOWE	2015-04-02	24.1	35.0	28.375	49.0	98.0	83.0625	0.0277778	0.0	15.9728
TOWE	2015-04-03	24.2	35.8	28.6042	47.0	98.0	82.875	0.12963	0.0	16.9979
TOWE	2015-04-04	24.4	34.4	28.4375	63.0	98.0	84.1667	0.25	0.0	13.8754
TOWE	2015-04-05	24.2	34.6	27.3021	61.0	98.0	88.1667	0.175926	1.6	12.865
TOWE	2015-04-06	23.8	35.3	27.6729	63.0	97.0	86.0833	0.166667	0.0	13.4386
TOWE	2015-04-07	23.2	36.3	27.7521	61.0	98.0	86.4375	0.12037	0.0	14.6691
TOWE	2015-04-08	23.4	34.7	28.1187	66.0	98.0	85.875	0.0648148	23.7	11.5244
TOWE	2015-04-09	21.7	32.4	26.825	73.0	99.0	89.8333	0.138889	1.5	11.6976
TOWE	2015-04-10	24.6	35.3	27.4479	69.0	98.0	90.1875	0.138889	14.0	13.9022
TOWE	2015-04-11	23.7	32.5	26.3917	77.0	98.0	93.875	0.0648148	45.7	9.16798
TOWE	2015-04-12	22.4	33.1	27.0979	66.0	98.0	87.5625	0.0462963	0.0	15.5975
TOWE	2015-04-13	23.4	35.4	28.5521	61.0	98.0	85.1667	0.00925926	0.0	17.4548
TOWE	2015-04-14	24.1	36.5	29.0021	55.0	98.0	84.2708	0.0185185	0.0	17.5707
TOWE	2015-04-15	25.3	36.9	29.5229	54.0	98.0	82.6042	0.037037	0.0	17.9966
TOWE	2015-04-16	24.4	36.2	28.5063	76.0	98.0	87.2708	0.0925926	0.3	15.882
TOWE	2015-04-17	23.3	36.7	27.5604	51.0	97.0	84.125	0.12963	14.8	16.2247
TOWE	2015-04-18	23.7	37.0	28.6979	55.0	98.0	83.375	0.0648148	2.8	16.6958
TOWE	2015-04-19	24.3	36.0	29.0521	55.0	98.0	83.25	0.111111	0.0	15.5616
TOWE	2015-04-20	24.4	36.4	29.1187	55.0	98.0	83.1042	0.12963	0.0	15.6921
TOWE	2015-04-21	24.1	37.3	29.4333	56.0	98.0	82.3542	0.111111	0.0	17.1619
TOWE	2015-04-22	24.6	36.6	29.5104	59.0	98.0	82.5625	0.138889	0.0	15.3473
TOWE	2015-04-23	22.9	35.6	28.075	61.0	96.0	79.6875	0.240741	34.8	17.1511
TOWE	2015-04-24	21.7	34.7	25.9271	65.0	98.0	88.7292	0.25	2.0	17.4481
TOWE	2015-04-25	21.9	34.7	27.35	66.0	99.0	87.3542	0.0555556	0.0	17.1598
TOWE	2015-04-26	24.1	32.3	27.45	72.0	98.0	87.5417	0.277778	0.0	14.2457
TOWE	2015-04-27	22.8	35.3	27.4813	61.0	98.0	86.8958	0.0462963	0.0	15.7908
TOWE	2015-04-28	23.4	36.1	28.4333	62.0	98.0	85.4167	0.166667	0.0	17.2075
TOWE	2015-04-29	22.1	36.3	28.175	58.0	97.0	81.875	0.101852	0.0	16.0285
TOWE	2015-04-30	24.1	35.8	28.7167	59.0	98.0	83.9583	0.12963	0.2	13.5875
TOWE	2015-05-01	24.3	35.8	28.4708	62.0	98.0	85.3125	0.268519	0.0	14.0465
TOWE	2015-05-02	24.4	34.4	28.3146	63.0	97.0	82.8125	0.185185	0.0	11.647
TOWE	2015-05-03	21.9	35.7	27.1333	60.0	98.0	86.875	0.240741	13.2	13.7867
TOWE	2015-05-04	22.6	33.8	27.2583	70.0	98.0	87.9792	0.0462963	0.0	13.9599
TOWE	2015-05-05	22.2	35.4	25.6333	62.0	98.0	92.0417	0.130208	20.2	12.2717
TOWE	2015-05-06	22.2	35.7	27.6958	60.0	99.0	84.7083	0.0277778	0.0	21.1158
TOWE	2015-05-07	22.9	35.8	28.0625	60.0	98.0	85.0625	0.277778	0.0	16.8264
TOWE	2015-05-08	24.1	36.1	28.925	59.0	98.0	83.6042	0.287037	0.0	15.0582
TOWE	2015-05-09	23.6	36.6	28.9604	56.0	98.0	82.7292	0.268519	9.7	19.6669
TOWE	2015-05-10	24.5	36.6	28.1812	61.0	98.0	84.375	0.277778	0.7	15.0657
TOWE	2015-05-11	23.6	37.4	28.7521	52.0	97.0	81.4583	0.212963	0.0	16.5163
TOWE	2015-05-12	23.8	37.9	28.8375	53.0	98.0	82.5417	0.148148	0.0	15.3762
TOWE	2015-05-13	23.0	37.2	28.2896	53.0	97.0	84.2083	0.175926	20.6	15.203
TOWE	2015-05-14	23.1	33.6	26.3937	70.0	99.0	90.2083	0.138889	1.8	12.4131
TOWE	2015-05-15	23.3	34.6	28.1708	66.0	98.0	85.2292	0.0555556	0.0	13.716
TOWE	2015-05-16	23.3	35.9	28.6604	61.0	96.0	81.6042	0.138889	0.0	18.1627
TOWE	2015-05-17	22.8	35.9	26.5708	60.0	98.0	89.2292	0.148148	15.3	13.8574
TOWE	2015-05-18	22.8	33.7	27.3667	71.0	98.0	88.2083	0.12963	0.0	11.6696
TOWE	2015-05-19	24.6	34.9	29.1042	62.0	98.0	83.3125	0.148148	0.0	17.2494
TOWE	2015-05-20	24.3	31.8	27.8292	74.0	98.0	88.3333	0.0555556	0.0	11.0311
TOWE	2015-05-21	23.3	34.8	28.4729	62.0	98.0	84.125	0.148148	0.0	15.1176
TOWE	2015-05-22	23.0	36.0	28.4833	65.0	97.0	84.25	0.0462963	0.0	15.462
TOWE	2015-05-23	22.3	28.8	24.9167	79.0	97.0	93.5417	0.0833333	21.9	6.34294
TOWE	2015-05-24	21.9	34.4	26.9917	64.0	98.0	85.75	0.203704	0.0	19.4828
TOWE	2015-05-25	23.1	35.7	28.2396	60.0	98.0	83.6458	0.157407	0.0	18.9079
TOWE	2015-05-26	23.2	34.4	26.9167	67.0	98.0	88.3125	0.212963	3.7	12.3311
TOWE	2015-05-27	23.9	32.5	27.5354	77.0	99.0	90.5417	0.222222	0.2	13.0306
TOWE	2015-05-28	24.6	33.5	27.9	71.0	98.0	88.7292	0.111111	3.7	14.3754
TOWE	2015-05-29	22.0	33.6	26.9979	62.0	97.0	85.1042	0.0462963	0.0	15.9067
TOWE	2015-05-30	22.7	33.2	27.3854	69.0	98.0	85.3542	0.25	1.2	14.8666
TOWE	2015-05-31	23.8	30.3	26.5271	76.0	98.0	89.125	0.12963	0.0	9.8006
TOWE	2015-06-01	23.6	33.0	27.2833	69.0	98.0	86.8333	0.259259	0.0	13.4319
TOWE	2015-06-02	22.3	26.4	23.6812	92.0	98.0	96.1458	0.0185185	18.8	5.18272
TOWE	2015-06-03	22.2	32.1	25.5604	76.0	98.0	92.4375	0.0185185	4.2	11.9621
TOWE	2015-06-04	22.5	31.3	26.3729	78.0	98.0	90.6875	0.0185185	0.6	11.0382
TOWE	2015-06-05	21.8	27.1	24.3813	85.0	98.0	93.0625	0.0833333	3.8	7.43832
TOWE	2015-06-06	22.5	32.4	26.6167	70.0	98.0	87.8542	0.0833333	0.0	13.7842
TOWE	2015-06-07	22.5	32.6	25.4917	74.0	98.0	92.0	0.0462963	7.2	10.3855
TOWE	2015-06-08	22.9	32.7	26.5771	70.0	99.0	89.9583	0.0740741	0.6	13.7415
TOWE	2015-06-09	23.3	30.2	25.1125	82.0	98.0	95.0	0.037037	0.4	6.72411
TOWE	2015-06-10	22.4	34.3	26.5729	64.0	99.0	88.9583	0.0277778	0.2	15.2553
TOWE	2015-06-11	23.2	33.6	26.8563	71.0	98.0	89.1458	0.0648148	0.2	12.0432
TOWE	2015-06-12	23.3	33.1	26.5292	69.0	98.0	89.125	0.240741	0.2	13.9591
TOWE	2015-06-13	22.8	32.7	26.7812	68.0	98.0	87.6667	0.203704	0.0	14.7181
TOWE	2015-06-14	22.8	31.7	25.6292	76.0	98.0	90.8125	0.111111	0.2	10.9173
TOWE	2015-06-15	22.1	33.4	26.55	66.0	98.0	87.3542	0.12963	0.0	13.3373
TOWE	2015-06-16	23.0	31.8	26.0688	73.0	98.0	91.0208	0.0925926	0.0	10.2625
TOWE	2015-06-17	22.3	32.7	26.5896	72.0	99.0	87.9792	0.674889	10.0	14.3884
TOWE	2015-06-18	23.6	32.9	26.4958	73.0	98.0	90.1875	0.157407	0.0	12.5491
TOWE	2015-06-19	22.9	32.6	26.5063	71.0	98.0	89.7292	0.12037	3.6	12.2784
TOWE	2015-06-20	21.4	27.5	23.2687	88.0	99.0	97.1875	0.0185185	31.0	3.41916
TOWE	2015-06-21	21.6	30.8	24.5021	78.0	99.0	93.375	0.203704	0.2	11.7893
TOWE	2015-06-22	21.9	31.9	25.9729	73.0	98.0	89.0	0.12963	0.0	14.757
TOWE	2015-06-23	23.7	31.9	26.5979	72.0	98.0	88.375	0.148148	0.0	11.9688
TOWE	2015-06-24	22.9	33.2	26.9146	64.0	98.0	86.5417	0.148148	0.0	15.2222
TOWE	2015-06-25	23.9	32.2	26.6167	72.0	96.0	88.6875	0.111111	2.0	12.3365
TOWE	2015-06-26	23.4	32.2	26.4125	71.0	97.0	88.7708	0.0555556	0.0	10.7659
TOWE	2015-06-27	23.1	32.8	26.3271	70.0	98.0	89.8125	0.0648148	6.4	11.8018
TOWE	2015-06-28	23.1	28.6	24.7437	85.0	98.0	94.6667	0.0555556	5.8	6.39357
TOWE	2015-06-29	23.2	31.9	25.8	72.0	98.0	91.9167	0.0925926	18.4	11.7374
TOWE	2015-06-30	23.8	31.3	26.175	76.0	98.0	90.3125	0.111111	0.6	11.4261
TOWE	2015-07-01	23.4	31.9	26.525	75.0	98.0	88.4583	0.101852	0.0	11.4792
TOWE	2015-07-02	21.9	28.7	24.1562	84.0	98.0	94.7708	0.0833333	30.5	7.2
TOWE	2015-07-03	22.4	28.3	24.7708	86.0	99.0	95.2708	0.0	0.0	6.7559
TOWE	2015-07-04	23.1	31.0	25.5354	76.0	98.0	92.3333	0.0	0.0	7.57388
TOWE	2015-07-05	23.1	30.8	25.5167	76.0	98.0	92.3125	0.00925926	0.0	9.16924
TOWE	2015-07-06	23.9	30.8	27.35	73.0	92.0	82.5	2.5	8.9	19.9
TOWE	2015-07-07	23.8	29.2	26.5	77.0	95.0	86.0	2.7	0.0	19.3
TOWE	2015-07-08	24.2	30.3	27.25	73.0	93.0	83.0	2.7	0.2	17.6
TOWE	2015-07-09	24.4	31.4	27.9	71.0	92.0	81.5	2.2	0.0	17.6
TOWE	2015-07-10	22.1	25.4	23.75	95.0	96.0	95.5	2.1	15.5	8.1
TOWE	2015-07-11	22.1	28.9	25.5	80.0	96.0	88.0	2.3	0.0	16.7
TOWE	2015-07-12	23.0	29.5	26.25	74.0	97.0	85.5	2.9	0.0	15.9
TOWE	2015-07-13	23.6	30.3	26.95	66.0	94.0	80.0	3.3	0.0	18.1
TOWE	2015-07-14	24.0	29.8	26.9	75.0	93.0	84.0	3.2	0.0	18.9
TOWE	2015-07-15	24.3	30.7	27.5	68.0	90.0	79.0	3.2	0.0	17.6
TOWE	2015-07-16	24.0	26.4	25.2	87.0	92.0	89.5	3.5	0.0	11.0
TOWE	2015-07-17	23.3	30.3	26.8	73.0	94.0	83.5	2.7	0.0	21.1
TOWE	2015-07-18	24.4	30.7	27.55	71.0	90.0	80.5	3.9	2.2	15.9
TOWE	2015-07-19	24.2	30.1	27.15	70.0	92.0	81.0	4.0	0.0	14.9
TOWE	2015-07-20	24.1	29.8	26.95	69.0	89.0	79.0	4.6	0.0	14.0
TOWE	2015-07-21	23.3	28.9	26.1	70.0	91.0	80.5	3.9	0.0	15.5
TOWE	2015-07-22	22.5	28.6	25.55	73.0	89.0	81.0	3.1	0.0	18.4
TOWE	2015-07-23	22.2	29.8	26.0	63.0	91.0	77.0	3.6	0.0	20.4
TOWE	2015-07-24	23.1	27.5	25.3	74.0	88.0	81.0	3.1	0.0	13.7
TOWE	2015-07-25	23.4	28.8	26.1	69.0	91.0	80.0	3.5	0.0	14.1
TOWE	2015-07-26	22.2	31.0	26.6	60.0	96.0	78.0	3.7	0.0	20.0
TOWE	2015-07-27	23.3	26.9	25.1	75.0	88.0	81.5	3.8	0.0	10.0
TOWE	2015-07-28	23.0	26.1	24.55	89.0	93.0	91.0	4.0	0.5	9.4
TOWE	2015-07-29	21.0	28.2	24.6	65.0	95.0	80.0	3.0	0.0	13.0
TOWE	2015-07-30	22.3	27.7	25.0	80.0	91.0	85.5	3.1	0.0	15.8
TOWE	2015-07-31	22.6	27.3	24.95	73.0	90.0	81.5	3.3	0.0	11.8
TOWE	2015-08-01	22.6	30.1	25.4167	72.0	93.0	86.8333	0.0	0.0	10.1952
TOWE	2015-08-02	22.3	32.8	26.1708	67.0	93.0	84.8125	0.0	0.0	13.2114
TOWE	2015-08-03	21.9	31.4	25.675	71.0	93.0	85.8958	0.0	0.0	10.3131
TOWE	2015-08-04	21.7	31.7	25.7896	70.0	93.0	85.4792	0.0	0.0	9.93826
TOWE	2015-08-05	22.6	31.6	25.7188	69.0	93.0	86.8333	0.0	0.0	9.27551
TOWE	2015-08-06	23.1	30.7	25.7938	73.0	93.0	87.2083	0.0	0.0	8.46423
TOWE	2015-08-07	23.2	30.9	25.8188	72.0	93.0	86.8542	0.0	0.0	8.69644
TOWE	2015-08-08	21.6	31.4	24.9708	73.0	93.0	88.4167	0.0	0.0	9.91231
TOWE	2015-08-09	22.3	31.1	25.9688	71.0	93.0	85.9792	0.0	0.0	9.3525
TOWE	2015-08-10	22.5	32.3	26.0375	66.0	93.0	85.2917	0.0	0.0	10.3031
TOWE	2015-08-11	21.9	28.9	24.3208	77.0	93.0	89.125	0.0	0.0	9.55751
TOWE	2015-08-12	21.0	33.5	25.9521	64.0	93.0	83.7083	0.0	14.5	12.9407
TOWE	2015-08-13	23.2	31.8	26.3271	70.0	93.0	86.7083	0.0	0.0	10.6809
TOWE	2015-08-14	23.2	28.4	25.1604	82.0	93.0	90.6875	0.0555556	1.2	5.9304
TOWE	2015-08-15	23.3	29.7	25.3271	77.0	93.0	89.5417	0.0	0.2	6.84042
TOWE	2015-08-16	23.5	29.6	25.5208	79.0	92.0	88.9167	0.0	9.6	6.85716
TOWE	2015-08-17	23.7	33.0	26.7687	65.0	92.0	84.9792	0.00925926	1.8	12.1625
TOWE	2015-08-18	22.7	30.9	25.4104	74.0	93.0	88.6667	0.00925926	0.0	7.52451
TOWE	2015-08-19	22.6	32.4	26.0187	66.0	93.0	85.5208	0.0	0.0	9.07635
TOWE	2015-08-20	21.2	32.9	25.7354	67.0	93.0	86.2917	0.00925926	15.3	11.7047
TOWE	2015-08-21	23.2	30.2	25.2333	76.0	92.0	88.8958	0.037037	0.0	9.99809
TOWE	2015-08-22	22.9	32.1	26.6396	68.0	90.0	83.0208	0.0185185	0.1	11.4888
TOWE	2015-08-23	23.5	34.6	27.5125	61.0	89.0	80.0	0.0	1.7	14.5863
TOWE	2015-08-24	21.8	29.7	25.2125	79.0	86.0	83.8333	0.0462963	5.0	9.10815
TOWE	2015-08-25	21.6	28.9	24.4	73.0	84.0	78.7292	0.0185185	0.0	8.47009
TOWE	2015-08-26	23.2	33.3	26.725	65.0	81.0	72.0625	0.0	0.0	14.239
TOWE	2015-08-27	21.7	34.6	27.3188	60.0	80.0	68.1458	0.0277778	8.6	16.7682
TOWE	2015-08-28	21.6	30.1	24.7375	59.0	80.0	66.625	0.0740741	0.0	13.2909
TOWE	2015-08-29	21.2	30.9	25.5604	58.0	79.0	68.5208	0.0185185	0.0	14.3612
TOWE	2015-08-30	23.9	31.4	25.6521	54.0	78.0	61.8125	0.0	0.0	9.10773
TOWE	2015-08-31	22.7	31.7	26.4125	53.0	79.0	65.7708	0.0	2.3	12.7913
TOWE	2015-09-01	22.3	32.5	26.3729	51.0	78.0	63.1458	0.0277778	3.2	13.8009
TOWE	2015-09-02	21.6	31.9	25.7396	53.0	79.0	64.3958	0.0	0.0	13.5871
TOWE	2015-09-03	23.4	32.3	25.9	52.0	78.0	62.9792	0.0	0.0	11.5098
TOWE	2015-09-04	23.8	33.2	26.6854	52.0	79.0	62.5417	0.0	0.0	12.311
TOWE	2015-09-05	23.3	32.9	27.1375	51.0	79.0	64.25	0.0	0.0	13.844
TOWE	2015-09-06	22.4	32.6	25.6583	52.0	79.0	61.375	0.0277778	0.0	14.2202
TOWE	2015-09-07	22.6	31.8	24.9167	51.0	80.0	60.3333	0.0833333	19.4	12.2558
TOWE	2015-09-08	21.6	32.4	25.9729	52.0	80.0	62.5417	0.0185185	0.0	12.839
TOWE	2015-09-09	21.5	32.5	25.4333	55.0	80.0	64.7917	0.0	0.0	16.2247
TOWE	2015-09-10	22.8	33.5	26.4104	53.0	80.0	62.7083	0.0648148	0.0	17.9573
TOWE	2015-09-11	22.7	32.9	26.6042	55.0	81.0	66.6458	0.0	4.6	15.8883
TOWE	2015-09-12	23.0	33.4	27.1104	54.0	80.0	65.6875	0.0185185	0.0	14.2206
TOWE	2015-09-13	22.9	32.6	25.5396	53.0	79.0	64.3333	0.0740741	17.8	11.6784
TOWE	2015-09-14	22.7	33.7	27.0562	55.0	80.0	65.4792	0.037037	0.0	18.0707
TOWE	2015-09-15	23.8	34.0	27.2	53.0	81.0	64.9167	0.0277778	5.2	15.0176
